Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ddac7e69aaf602ebed25617d9e0b53439996a50a886601a242cc4b3164e1fce5,2019-07,South Wales Police,South Wales Police,-4.016420,51.665661,On or near PHOENIX WAY,W01000838,Swansea 004E,Investigation complete; no suspect identified
bc4f140ecb77ad156868e004ca135bee5cd003feb692013b9b8047c463f350e3,2019-07,South Wales Police,South Wales Police,-3.805781,51.657472,On or near WINDSOR ROAD,W01000935,Neath Port Talbot 008B,Investigation complete; no suspect identified
9841e6913d348a085de011a96393835a4638db7dfedbda1f6249db1f1929210a,2019-07,South Wales Police,South Wales Police,-3.148653,51.489510,On or near MOORLAND ROAD,W01001697,Cardiff 036D,Investigation complete; no suspect identified
94cbb46d3163729809d06ccfe8f99754c6ad17ebb31ecf4fe1f05721dd78c9d7,2019-07,South Wales Police,South Wales Police,-3.315128,51.574461,On or near THE DELL,W01001245,Rhondda Cynon Taf 025C,Investigation complete; no suspect identified
b7858d06840a421bfe5a9b748a133f9200bf946726ccff25e54f130453d3cecf,2019-07,South Wales Police,South Wales Police,-3.181198,51.464162,On or near LUDLOW CLOSE,W01001762,Cardiff 046D,Investigation complete; no suspect identified
acada8f0c956a96b253763bbe7c655ef53938af7c124d9886c5365286c2ccfe7,2019-07,South Wales Police,South Wales Police,-3.439394,51.438346,On or near ST ATHAN ROAD,W01001083,The Vale of Glamorgan 002B,Investigation complete; no suspect identified
0de656b886262b1cf5eaa6838f2b3b159b562e92c9220dd6b1605c957e356861,2019-07,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
0989e6b20b307c895db50c9e8593a8d777fa55d41b3bbbdef0ba2b1396693a62,2019-07,South Wales Police,South Wales Police,-3.197171,51.504608,On or near Pedestrian Subway,W01001757,Cardiff 025C,Investigation complete; no suspect identified
4fc98f8bf64e02f62fea397216a73c4288e7fd3963c54f52877326442288fbc0,2019-07,South Wales Police,South Wales Police,-3.298244,51.394989,On or near PORTH-Y-CASTELL,W01001060,The Vale of Glamorgan 015B,Investigation complete; no suspect identified
66e5783961592ab59da056632e083e169aa0f5ed0a95fdbd9aef1e2d08e0f946,2019-07,South Wales Police,South Wales Police,-3.811176,51.654619,On or near D C GRIFFITHS WAY,W01000937,Neath Port Talbot 013E,Investigation complete; no suspect identified
b305d4bc2dce70c3ec60aacee6a419bf2159b331b74ed9418d0ca13e9f168eff,2019-07,South Wales Police,South Wales Police,-3.346216,51.597074,On or near MARITIME STREET,W01001182,Rhondda Cynon Taf 021A,Investigation complete; no suspect identified
2b79b0cc0bcfa7c8409778c22a9335923526e8cf3cdf358d85336286edec0dd6,2019-07,South Wales Police,South Wales Police,-3.179709,51.497933,On or near DOGFIELD STREET,W01001718,Cardiff 028A,Investigation complete; no suspect identified
b80e5a53d066c48b7faad77a15650767f0174d6625293071e8c541b8f9326425,2019-07,South Wales Police,South Wales Police,-3.129319,51.533003,On or near LIDDEL CLOSE,W01001843,Cardiff 003C,Investigation complete; no suspect identified
8bcdbf15c3b25a7dba5f8012d5066cea1617eb611b054ee4dfaa0efb842d0911,2019-07,South Wales Police,South Wales Police,-3.132133,51.536608,On or near HIGH BANK,W01001842,Cardiff 003B,Investigation complete; no suspect identified
f19c468e0f8e7f9d0863f9a733dcb9058ba68f626175d37910c8aba522a4aa19,2019-07,South Wales Police,South Wales Police,-3.144370,51.521473,On or near BRYN CELYN ROAD,W01001811,Cardiff 009A,Investigation complete; no suspect identified
97bc38af5aa08631528ed29ac7216fa7fa3ba2be0a3c9cd89797c15b1fe194bc,2019-07,South Wales Police,South Wales Police,-3.449011,51.614229,On or near MIDDLE STREET,W01001218,Rhondda Cynon Taf 018B,Investigation complete; no suspect identified
58ce0da4d655df5bf1d47fdb1193bc5787cd5968d00fe37bd904388271570793,2019-07,South Wales Police,South Wales Police,-4.035441,51.668687,On or near Supermarket,W01000773,Swansea 005A,Investigation complete; no suspect identified
8ecdb16a224249296cba8bfa703ba3aa7b8e7dd54431ff3aeae24e9ce970714c,2019-07,South Wales Police,South Wales Police,-3.416154,51.399153,On or near B4265,W01001121,The Vale of Glamorgan 014E,Investigation complete; no suspect identified
d6ab611b4643db3e518097fbcdd54b0a0014eb039dba1799710c2ab1e64de9e3,2019-07,South Wales Police,South Wales Police,-3.415936,51.411646,On or near SHACKLETON CLOSE,W01001122,The Vale of Glamorgan 014F,Investigation complete; no suspect identified
cb92005323e85eb7a2a0239c37403d6efd65f161a39d022958144a10ed74c19f,2019-07,South Wales Police,South Wales Police,-3.146646,51.524868,On or near PENTWYN DRIVE,W01001816,Cardiff 009B,Investigation complete; no suspect identified
9ad4269551519edf3fe309fad7241c5c19500c3a9cbf4f870f073db814f9699a,2019-07,South Wales Police,South Wales Police,-3.106423,51.526999,On or near LIMEWOOD CLOSE,W01001881,Cardiff 013C,Investigation complete; no suspect identified
073d7166a4850907e97927951c9093e18fcfca980ea3e46c1adad2ed3b3bc7a7,2019-07,South Wales Police,South Wales Police,-3.248926,51.495642,On or near ROCHE CRESCENT,W01001751,Cardiff 027D,Investigation complete; no suspect identified
0e38cb1a16bd1dce1c4932978c51e3e8395f10ee4657a46a44819c4a3b86eece,2019-07,South Wales Police,South Wales Police,-3.805781,51.657472,On or near WINDSOR ROAD,W01000935,Neath Port Talbot 008B,Investigation complete; no suspect identified
7293b0d8545b52f49f2b0f2ff4e6c03a0de8a387e59333869ccf03adba28b966,2019-07,South Wales Police,South Wales Police,-3.165124,51.488682,On or near CLIVE PLACE,W01001834,Cardiff 033E,Investigation complete; no suspect identified
9ce1811ee5bba399d1ee5d3deac402fef6994ae47f6db9471de8b44034d288b0,2019-07,South Wales Police,South Wales Police,-3.579500,51.506627,On or near Dunraven Place,W01001021,Bridgend 014A,Investigation complete; no suspect identified
e7b07bb7f5a469797acb90b5cb06092a0b67196da37aa877e56ac8545d74a54e,2019-07,South Wales Police,South Wales Police,-3.841244,51.660985,On or near Parking Area,W01000912,Neath Port Talbot 010A,Investigation complete; no suspect identified
0dcd5a83ad3f02bd0f25bd599b3c8a1f3f34184748c8595fce280dac903add24,2019-07,South Wales Police,South Wales Police,-3.220860,51.435098,On or near HIGHWALLS ROAD,W01001086,The Vale of Glamorgan 006A,Investigation complete; no suspect identified
7048f721f7d977adf59496f9e7063ae790b8eaa6bf1227457fcae8433673daf7,2019-07,South Wales Police,South Wales Police,-3.388599,51.752390,On or near CYFARTHFA ROAD,W01001306,Merthyr Tydfil 003D,Investigation complete; no suspect identified
a593990f8117f21089027293efca21c77f3ec5870ec180c16d6775c8a97d3d84,2019-07,South Wales Police,South Wales Police,-3.525708,51.667704,On or near RHEIDOL CLOSE,W01001272,Rhondda Cynon Taf 010D,Investigation complete; no suspect identified
a3754f79f04eddd894ae2f17d94aa432dad75d65f74192eae10d3ca99dff9944,2019-07,South Wales Police,South Wales Police,-3.818379,51.637009,On or near STRYD HOO,W01000895,Neath Port Talbot 013B,Investigation complete; no suspect identified
91f4bb30fbd8dd3a6c311b3b8d891d144de9f6ad377d3f0f675bf5fb73c510d8,2019-07,South Wales Police,South Wales Police,-3.785119,51.596694,On or near Shopping Area,W01000884,Neath Port Talbot 017A,Investigation complete; no suspect identified
02092b9df6a46663fb7a726720c11dacd9b7b2c017e3f5ea6ec5d047fee151c9,2019-07,South Wales Police,South Wales Police,-3.970985,51.610688,On or near Parking Area,W01000873,Swansea 026C,Investigation complete; no suspect identified
05314d5924586865086a6ff948cc3a4f732f72548797a73aee9350964e200826,2019-07,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
a82b97c62f6b41e63e8a0b1ccad547afd0546727cb490cd0decd3b6b60aa067a,2019-07,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
faec1a5411f7c7c967528429d763e35165c5322fa2732751eda9881d2793c97a,2019-07,South Wales Police,South Wales Police,-3.621667,51.505944,On or near HIGH STREET,W01000989,Bridgend 013A,Investigation complete; no suspect identified
46a92a1d79a5369375475e64cb2e8a9f563634924c785edd3cc52e9294d7e632,2019-07,South Wales Police,South Wales Police,-3.324295,51.592468,On or near CASTLE STREET,W01001264,Rhondda Cynon Taf 022F,Investigation complete; no suspect identified
cc07af5bb195518281f7910fac4e624cfecdf77f2994495b99e0b036b3fcd194,2019-07,South Wales Police,South Wales Police,-3.982362,51.653993,On or near OAKFORD PLACE,W01000830,Swansea 011A,Investigation complete; no suspect identified
b69f8157edadb52166165a282cc57699ee22d1f983d3db94048150539a2d913e,2019-07,South Wales Police,South Wales Police,-3.260859,51.425341,On or near HEOL LEUBREN,W01001072,The Vale of Glamorgan 009E,Investigation complete; no suspect identified
6c892bfcefe2c13df9126aa8487eb6aaf2e551666401bb03f2bea5a9ffff5a15,2019-07,South Wales Police,South Wales Police,-3.373660,51.675435,On or near MOUNT PLEASANT TERRACE,W01001211,Rhondda Cynon Taf 008C,Investigation complete; no suspect identified
c577b2c0c68bd2f37ff94c737ce8bd6fb5d45e8bb0676a9ce96ff474b5e27143,2019-07,South Wales Police,South Wales Police,-3.945226,51.643949,On or near Supermarket,W01000765,Swansea 015C,Investigation complete; no suspect identified
f0aa0a80fa537038d1685a4a977a945f36449f99927fb1ed50bf60c92740a7a8,2019-07,South Wales Police,South Wales Police,-3.170296,51.481986,On or near Pedestrian Subway,W01001939,Cardiff 032F,Investigation complete; no suspect identified
1ab11a681116b6e6d18c5957ce79a9c4c7c196600473eae3c1942ac084a9f4f9,2019-07,South Wales Police,South Wales Police,-3.903606,51.658255,On or near NANTYFFIN ROAD,W01000794,Swansea 010A,Investigation complete; no suspect identified
63f4313c18cc13a49b41df82748c2b0d69091b87dc402b260fcde0c7d3b50ad0,2019-07,South Wales Police,South Wales Police,-4.034871,51.667582,On or near Parking Area,W01000773,Swansea 005A,Investigation complete; no suspect identified
2f29474fb89bf4dc484dfb9a5d2b8ee45c76e33dec8c02c02c29d365bb453aa7,2019-07,South Wales Police,South Wales Police,-3.191154,51.472784,On or near HEREFORD STREET,W01001766,Cardiff 044C,Investigation complete; no suspect identified
1cb954a90a4b102a7a86ae90db4d550f617b576bb44b4122c7945291959039d7,2019-07,South Wales Police,South Wales Police,-3.200529,51.508467,On or near LON-Y-GROES,W01001775,Cardiff 021B,Investigation complete; no suspect identified
c5c47f40ee54fc959d66bcaee8f6fa61fed64dca5aa943591868aa63c2e45881,2019-07,South Wales Police,South Wales Police,-3.113822,51.520086,On or near MEADVALE ROAD,W01001866,Cardiff 016A,Investigation complete; no suspect identified
3412568d1e1c41dc1956ab227c697eb2d5d0baa1d0901a2741e8a6140b73f9ba,2019-07,South Wales Police,South Wales Police,-3.903606,51.658255,On or near NANTYFFIN ROAD,W01000794,Swansea 010A,Investigation complete; no suspect identified
d78f48614f1647a2df4e5eeb852db6b0d0a77f607d1cc2be9299fcafb6450071,2019-07,South Wales Police,South Wales Police,-4.035441,51.668687,On or near Supermarket,W01000773,Swansea 005A,Investigation complete; no suspect identified
4e7466e661c8132a6393c6565bc3f75484098cbde8021dab8a247e343c80f31d,2019-07,South Wales Police,South Wales Police,-3.244452,51.420751,On or near Pedestrian Subway,W01001068,The Vale of Glamorgan 009B,Investigation complete; no suspect identified
94d80f0bc763365b8e4d06bf6e2db5cb16beca136b34463f50ddf354bb3c35f2,2019-07,South Wales Police,South Wales Police,-3.156275,51.514055,On or near LINCOLN COURT,W01001813,Cardiff 017D,Investigation complete; no suspect identified
cf721098035d28f5fb9f0b87a6135f0c2adc9781e42317a4498b61b0dbab8e23,2019-07,South Wales Police,South Wales Police,-3.900188,51.694720,On or near QUARR ROAD,W01000752,Swansea 002C,Investigation complete; no suspect identified
062d9a1d4b2590398127615947746cd012977f1ae7ac416b176e9a8035b2d13f,2019-07,South Wales Police,South Wales Police,-3.606818,51.512686,On or near BANC-YR-ALLT,W01000989,Bridgend 013A,Investigation complete; no suspect identified
9201cf690cd59428b372673fd59819d9e534742c062acbcc43f26d63322b3fff,2019-07,South Wales Police,South Wales Police,-3.272367,51.402071,On or near Supermarket,W01001910,The Vale of Glamorgan 012G,Investigation complete; no suspect identified
a1ee6a72333347f1378b04c078b38cdef8cf9b54ec10014445fc7b7fa4a12f59,2019-07,South Wales Police,South Wales Police,-3.455212,51.631552,On or near LLWYNYPIA ROAD,W01001201,Rhondda Cynon Taf 014B,Investigation complete; no suspect identified
802388e9178bb760da9b81a0a350173695b2f11c5984503505d8c2a1d6b63671,2019-07,South Wales Police,South Wales Police,-3.200498,51.478254,On or near WALFORD PLACE,W01001857,Cardiff 042C,Investigation complete; no suspect identified
c77c7af8ed1d53deb62742e23324f4cd884c02ce08c901f399ac46b749dd2f1e,2019-07,South Wales Police,South Wales Police,-3.921718,51.675909,On or near Sports/Recreation Area,W01000806,Swansea 003A,Investigation complete; no suspect identified
dcc2f62cef1cc74293e907c1c715c920df21d357eefd0daedaedd13dea543d9f,2019-07,South Wales Police,South Wales Police,-3.787550,51.654163,On or near CEFN-SAESON CLOSE,W01000909,Neath Port Talbot 009A,Investigation complete; no suspect identified
b3240a45660741f4794ceef24ffb1359b251453162d8ccd4ac70ecd54a4b8aed,2019-07,South Wales Police,South Wales Police,-3.176420,51.440121,On or near LUDLOW STREET,W01001124,The Vale of Glamorgan 005C,Investigation complete; no suspect identified
4c149fe7951848b9847edae6e3751df38a2785ad215588dcf746c10afcd1a633,2019-07,South Wales Police,South Wales Police,-3.122246,51.512713,On or near RHOSSILLY AVENUE,W01001868,Cardiff 022D,Investigation complete; no suspect identified
3ddd8a3888c2c79731f4c88d00bd92eb8641fe9f626f82bb8ebe84866517d052,2019-07,South Wales Police,South Wales Police,-3.678025,51.486033,On or near CLEVIS CRESCENT,W01001030,Bridgend 019B,Investigation complete; no suspect identified
e7b661647d7a05c08145c970f467a5e0e908ed13186ba4c1c5033f8d0c6fc7b4,2019-07,South Wales Police,South Wales Police,-3.276761,51.470525,On or near A4232,W01001745,Cardiff 043D,Investigation complete; no suspect identified
3aa6ffc3b40071f5c25d1f76e39847ae8a403aa81013b0751e7c3525a29fb0f8,2019-07,South Wales Police,South Wales Police,-3.779704,51.591156,On or near Parking Area,W01000932,Neath Port Talbot 019A,Investigation complete; no suspect identified
703502c8dd72280c0e310f7b9cb3d0bcb18fdba960be61d03665092545095314,2019-07,South Wales Police,South Wales Police,-3.260656,51.422142,On or near ABERAERON CLOSE,W01001094,The Vale of Glamorgan 007C,Investigation complete; no suspect identified
58f9dc5f225fd1f8f2870a7a18c217d9a813e616725424f8667fafc458d8cb72,2019-07,South Wales Police,South Wales Police,-3.177183,51.506123,On or near ULLSWATER AVENUE,W01001735,Cardiff 019D,Investigation complete; no suspect identified
0c91e32556e2ec0cb333dab6af54def871e78dc8365fe3fbe34c26c96d70dcd6,2019-07,South Wales Police,South Wales Police,-3.262156,51.464029,On or near Sports/Recreation Area,W01001136,The Vale of Glamorgan 003D,Investigation complete; no suspect identified
6d7fcfd33a6b82f945e8dd8aae71712eff3452134727e1ac55ca0b61a289b81b,2019-07,South Wales Police,South Wales Police,-3.193627,51.498556,On or near Supermarket,W01001756,Cardiff 025B,Investigation complete; no suspect identified
fb39305aa0cd476648c2cc1b1eec4f0a10feab06864213f854726139a6867758,2019-07,South Wales Police,South Wales Police,-3.270380,51.404053,On or near GREENWOOD STREET,W01001910,The Vale of Glamorgan 012G,Investigation complete; no suspect identified
54ea7435b269224d077092d737fcbbab4dcee0900f097829c506d51af939f37a,2019-07,South Wales Police,South Wales Police,-3.976979,51.640928,On or near CARMARTHEN ROAD,W01000757,Swansea 017C,Investigation complete; no suspect identified
2d4bbdcfb5df71dc290b32c9f0c5d7e27395cde65a2bed80c88ee76bd4481194,2019-07,South Wales Police,South Wales Police,-4.016420,51.665661,On or near PHOENIX WAY,W01000838,Swansea 004E,Investigation complete; no suspect identified
a3f2f0d1263a4499a4a13c0082ee203d35f99aaa208494a5649269c612b6ed65,2019-07,South Wales Police,South Wales Police,-3.186306,51.458518,On or near Shopping Area,W01001947,Cardiff 048E,Investigation complete; no suspect identified
feb600b5c1a6239d9458a218188ea6ad04294533fa00ba7fa604a44feafe05aa,2019-07,South Wales Police,South Wales Police,-3.187682,51.431654,On or near HAZEL ROAD,W01001131,The Vale of Glamorgan 008C,Investigation complete; no suspect identified
a65c0cf6c46ceef29b311fb00b293061f18743dc6f6f6c7995e9b2added6263f,2019-07,South Wales Police,South Wales Police,-3.846989,51.660050,On or near EVELYN ROAD,W01000913,Neath Port Talbot 010B,Investigation complete; no suspect identified
2fafccbd711fbd94cc69361a176a3c983bf9955183bfbf43d70808ec5850ca56,2019-07,South Wales Police,South Wales Police,-3.265557,51.405886,On or near LLANTWIT STREET,W01001910,The Vale of Glamorgan 012G,Investigation complete; no suspect identified
958dcc5e848607d09477434870d7de81b154d45af4b6a833537e52cbc926615d,2019-07,South Wales Police,South Wales Police,-3.930145,51.682929,On or near HEOL Y FRAN,W01000816,Swansea 003F,Investigation complete; no suspect identified
fa76ff731cce93979ed714a7ce64842e189b6e99fefa27e9eada51340adfea4b,2019-07,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
fc30718aaa0f9cfc57538baec4e190287650d3291eb603c122b1e5074638971e,2019-07,South Wales Police,South Wales Police,-3.445412,51.711827,On or near GRIFFITH STREET,W01001150,Rhondda Cynon Taf 003B,Investigation complete; no suspect identified
61e84f6de8ccdf6fb95f418da00a372ebbe6bdffde02da56355b15dba40c612a,2019-07,South Wales Police,South Wales Police,-3.432247,51.645583,On or near Supermarket,W01001276,Rhondda Cynon Taf 013D,Investigation complete; no suspect identified
